zaehler,nr,bezeichnung,standard_status,bdew_status,standard_maximale_wiederholungen,bdew_maximale_wiederholungen,ebene,inhalt
0520,00259,CAV,C,R,99,1,4,Identifikation / Nummer des Gerätes
0520,00260,CAV,C,D,99,1,4,Registeranzahl
0520,00261,CAV,C,D,99,1,4,Energierichtung
0520,00262,CAV,C,D,99,1,4,Fernschaltung der Zähleinrichtung
0520,00263,CAV,C,D,99,1,4,Art der Volumenerfassung (Gas)
0500,,SG10,C,D,99,1,3,Befestigungsart
0510,00264,CCI,M,M,1,1,3,Befestigungsart Zähleinrichtung
0520,00265,CAV,C,R,99,1,4,Befestigungsart Zähleinrichtung
0500,,SG10,C,D,99,1,3,Messwerterfassung an der Zähleinrichtung
0510,00266,CCI,M,M,1,1,3,Messwerterfassung an der Zähleinrichtung
0520,00267,CAV,C,R,99,1,4,Messwerterfassung an der Zähleinrichtung
0410,,SG8,C,D,99999,99999,2,Messdatenregistriergerätedaten
0420,00268,SEQ,M,M,1,1,2,Messdatenregistriergerätedaten
0430,00269,RFF,C,D,9,9,3,Referenz auf die ID einer Messlokation
0500,,SG10,C,R,99,1,3,Messdatenregistriergerät
0510,00270,CCI,M,M,1,1,3,Messdatenregistriergerät
0520,00271,CAV,C,R,99,1,4,Identifikation / Nummer des Gerätes
0520,00272,CAV,C,D,99,1,4,Art der Volumenerfassung (Gas)
0410,,SG8,C,D,99999,99999,2,Mengenumwerterdaten
0420,00273,SEQ,M,M,1,1,2,Mengenumwerterdaten
0430,00274,RFF,C,D,9,9,3,Referenz auf die Gerätenummer
0500,,SG10,C,D,99,1,3,Mengenumwerter
0510,00275,CCI,M,M,1,1,3,Mengenumwerter
0520,00276,CAV,C,R,99,1,4,Identifikation / Nummer des Gerätes
0520,00277,CAV,C,D,99,1,4,Mengenumwertertyp
0520,00278,CAV,C,D,99,2,4,Art der Volumenerfassung (Gas)
0410,,SG8,C,D,99999,99999,2,"OBIS-Daten der Zähleinrichtung / Mengenumwerter /
Smartmeter-Gateway"
0420,00279,SEQ,M,M,1,1,2,"OBIS-Daten der Zähleinrichtung / Mengenumwerter /
Smartmeter-Gateway"
0430,00280,RFF,C,R,9,1,3,Referenz auf die Gerätenummer
0430,00281,RFF,C,D,9,1,3,Referenz auf die ID einer Messlokation
0430,00282,RFF,C,D,9,9,3,Referenz auf die ID einer Marktlokation
0430,00283,RFF,C,D,9,1,3,Konfigurations-ID
0440,00284,PIA,C,R,9,1,3,"OBIS-Kennzahl der Zähleinrichtung / Mengenumwerter /
Smartmeter-Gateway"
0500,,SG10,C,D,99,1,3,Wertegranularität
0510,00285,CCI,M,M,1,1,3,Wertegranularität
0520,00286,CAV,C,R,99,1,4,Wertegranularität
0500,,SG10,C,D,99,1,3,Zugeordnete Zählzeit
0510,00287,CCI,M,M,1,1,3,Zugeordnete Zählzeit
0500,,SG10,C,D,99,1,3,Zugeordnetes Zählzeitregister 
0510,00288,CCI,M,M,1,1,3,Zugeordnetes Zählzeitregister 
0500,,SG10,C,D,99,1,3,Vor- und Nachkommastellen des Zählwerks
0510,00289,CCI,M,M,1,1,3,Vor- und Nachkommastellen des Zählwerks
0520,00290,CAV,C,R,99,1,4,Vor- und Nachkommastellen des Zählwerks
0500,,SG10,C,D,99,1,3,Bezeichnung des Zählwerks auf dem Gerät
0510,00291,CCI,M,M,1,1,3,Bezeichnung des Zählwerks auf dem Gerät
0500,,SG10,C,D,99,1,3,Schwachlastfähigkeit
0510,00292,CCI,M,M,1,1,3,Schwachlastfähigkeit
0410,,SG8,C,D,99999,99999,2,Wandlerdaten
0420,00293,SEQ,M,M,1,1,2,Wandlerdaten
0430,00294,RFF,C,D,9,9,3,Referenz auf die Gerätenummer
0500,,SG10,C,D,99,1,3,Wandler
0510,00295,CCI,M,M,1,1,3,Wandler
0520,00296,CAV,C,R,99,3,4,Identifikation / Nummer des Gerätes
0520,00297,CAV,C,D,99,1,4,Wandlertyp und Faktor
0410,,SG8,C,D,99999,99999,2,Kommunikationseinrichtungsdaten
0420,00298,SEQ,M,M,1,1,2,Kommunikationseinrichtungsdaten
0430,00299,RFF,C,D,9,9,3,Referenz auf die Gerätenummer
0500,,SG10,C,D,99,1,3,Kommunikationseinrichtung
0510,00300,CCI,M,M,1,1,3,Kommunikationseinrichtung
0520,00301,CAV,C,R,99,1,4,Identifikation / Nummer des Gerätes
0520,00302,CAV,C,D,99,1,4,Kommunikationseinrichtungstyp
0410,,SG8,C,D,99999,99999,2,Daten der technischen Steuereinrichtung
0420,00303,SEQ,M,M,1,1,2,Daten der technischen Steuereinrichtung
0430,00304,RFF,C,D,9,9,3,Referenz auf die Gerätenummer
0500,,SG10,C,D,99,1,3,Technische Steuereinrichtung
0510,00305,CCI,M,M,1,1,3,Technische Steuereinrichtung
0520,00306,CAV,C,R,99,1,4,Identifikation / Nummer des Gerätes
0520,00307,CAV,C,D,99,1,4,Technische Steuereinrichtungstyp
0410,,SG8,C,D,99999,99999,2,Smartmeter-Gateway
0420,00308,SEQ,M,M,1,1,2,Smartmeter-Gateway
0500,,SG10,C,R,99,1,3,Smartmeter-Gateway
0510,00309,CCI,M,M,1,1,3,Smartmeter-Gateway
0520,00310,CAV,C,R,99,1,4,Identifikation / Nummer des Gerätes
0410,,SG8,C,D,99999,99999,2,Daten der Steuerbox
0420,00311,SEQ,M,M,1,1,2,Daten der Steuerbox
0430,00312,RFF,C,D,9,1,3,Referenz auf das Smartmeter-Gateway
0430,00313,RFF,C,D,9,9,3,Referenz auf die ID der Marktlokation
0500,,SG10,C,R,99,1,3,Steuerbox
0510,00314,CCI,M,M,1,1,3,Steuerbox
0520,00315,CAV,C,R,99,1,4,Identifikation / Nummer des Gerätes
0410,,SG8,C,D,99999,1,2,Lastprofildaten (Gas)
0420,00316,SEQ,M,M,1,1,2,Lastprofildaten (Gas)
0500,,SG10,C,R,99,1,3,Lastprofil (Gas)
0510,00317,CCI,M,M,1,1,3,Lastprofil ( Gas)
0520,00318,CAV,C,R,99,1,4,Lastprofil (Gas)
0500,,SG10,C,D,99,1,3,Klimazone / Temperaturmessstelle
0510,00319,CCI,M,M,1,1,3,Klimazone / Temperaturmessstelle
0410,,SG8,C,D,99999,99999,2,Profildaten (Strom)
0420,00320,SEQ,M,M,1,1,2,Profildaten (Strom)
0430,00321,RFF,C,D,9,1,3,Versionsangabe des Profils
0430,00322,RFF,C,D,9,1,3,Referenz auf die ID der Marktlokation
0500,,SG10,C,D,99,1,3,Profiltyp
0510,00323,CCI,M,M,1,1,3,Profiltyp
0500,,SG10,C,D,99,1,3,Normiertes Profil (Strom)
0510,00324,CCI,M,M,1,1,3,Normiertes Profil (Strom)
0520,00325,CAV,C,R,99,1,4,Normiertes Profil (Strom)
0500,,SG10,C,D,99,1,3,Normierungsfaktor
0510,00326,CCI,M,M,1,1,3,Normierungsfaktor
0500,,SG10,C,D,99,99,3,Bilanzierungsgebiet
0510,00327,CCI,M,M,1,1,3,Bilanzierungsgebiet
0410,,SG8,C,D,99999,1,2,Profildaten der beteiligten Marktrolle
0420,00328,SEQ,M,M,1,1,2,Profildaten der beteiligten Marktrolle
0500,,SG10,C,R,99,1,3,Normiertes Profil (Strom)
0510,00329,CCI,M,M,1,1,3,Normiertes Profil (Strom)
0520,00330,CAV,C,R,99,1,4,Normiertes Profil (Strom)
0410,,SG8,C,D,99999,99999,2,Profilschardaten
0420,00331,SEQ,M,M,1,1,2,Profilschardaten
0430,00332,RFF,C,D,9,1,3,Versionsangabe des Profils
0430,00333,RFF,C,D,9,1,3,Referenz auf die ID der Marktlokation
0440,00334,PIA,C,D,9,1,3,Berechnung Tagesmitteltemperatur
0450,,SG9,C,D,99,1,3,Anteil A der äquivalenten Tagesmitteltemperatur
0460,00335,QTY,M,M,1,1,3,Anteil A
0450,,SG9,C,D,99,1,3,Anteil B der äquivalenten Tagesmitteltemperatur
0460,00336,QTY,M,M,1,1,3,Anteil B
0450,,SG9,C,D,99,1,3,Anteil C der äquivalenten Tagesmitteltemperatur
0460,00337,QTY,M,M,1,1,3,Anteil C
0450,,SG9,C,D,99,1,3,Anteil D der äquivalenten Tagesmitteltemperatur
0460,00338,QTY,M,M,1,1,3,Anteil D
0450,,SG9,C,D,99,1,3,Begrenzungstemperatur
0460,00339,QTY,M,M,1,1,3,Begrenzungstemperatur
0500,,SG10,C,D,99,1,3,Profiltyp
0510,00340,CCI,M,M,1,1,3,Profiltyp
0500,,SG10,C,D,99,1,3,Profilschar
0510,00341,CCI,M,M,1,1,3,Profilschar
0520,00342,CAV,C,R,99,1,4,Profilschar
0500,,SG10,C,D,99,1,3,Normiertes Profil
0510,00343,CCI,M,M,1,1,3,Normiertes Profil
0520,00344,CAV,C,R,99,1,4,Normiertes Profil
0500,,SG10,C,D,99,1,3,Normierungsfaktor
0510,00345,CCI,M,M,1,1,3,Normierungsfaktor
0500,,SG10,C,D,99,1,3,Begrenzungskonstante
0510,00346,CCI,M,M,1,1,3,Begrenzungskonstante
0500,,SG10,C,D,99,1,3,Klimazone / Temperaturmessstelle
0510,00347,CCI,M,M,1,1,3,Klimazone / Temperaturmessstelle
0500,,SG10,C,D,99,99,3,Bilanzierungsgebiet
0510,00348,CCI,M,M,1,1,3,Bilanzierungsgebiet
0410,,SG8,C,D,99999,1,2,Profilschardaten der beteiligten Marktrolle
0420,00349,SEQ,M,M,1,1,2,Profilschardaten der beteiligten Marktrolle
0500,,SG10,C,R,99,1,3,Profilschar
0510,00350,CCI,M,M,1,1,3,Profilschar
0520,00351,CAV,C,R,99,1,4,Profilschar
0500,,SG10,C,D,99,1,3,Normiertes Profil
0510,00352,CCI,M,M,1,1,3,Normiertes Profil
0520,00353,CAV,C,R,99,1,4,Normiertes Profil
0500,,SG10,C,R,99,1,3,Klimazone / Temperaturmessstelle
0510,00354,CCI,M,M,1,1,3,Klimazone / Temperaturmessstelle
0410,,SG8,C,D,99999,99999,2,Referenzprofildaten
0420,00355,SEQ,M,M,1,1,2,Referenzprofildaten
0430,00356,RFF,C,D,9,1,3,Versionsangabe des Profils
0430,00357,RFF,C,D,9,1,3,Referenz auf die ID der Marktlokation
0500,,SG10,C,D,99,1,3,Profiltyp
0510,00358,CCI,M,M,1,1,3,Profiltyp
0500,,SG10,C,D,99,1,3,Referenzprofil
0510,00359,CCI,M,M,1,1,3,Referenzprofil
0520,00360,CAV,C,R,99,1,4,Referenzprofil
0500,,SG10,C,D,99,1,3,Normierungsfaktor
0510,00361,CCI,M,M,1,1,3,Normierungsfaktor
0500,,SG10,C,D,99,99,3,Bilanzierungsgebiet
0510,00362,CCI,M,M,1,1,3,Bilanzierungsgebiet
0410,,SG8,C,D,99999,1,2,Referenzprofildaten der beteiligten Marktrolle
0420,00363,SEQ,M,M,1,1,2,Referenzprofildaten der beteiligten Marktrolle
0500,,SG10,C,R,99,1,3,Referenzprofil
0510,00364,CCI,M,M,1,1,3,Referenzprofil
0520,00365,CAV,C,R,99,1,4,Referenzprofil
0410,,SG8,C,D,99999,99999,2,Daten der Summenzeitreihe
0420,00366,SEQ,M,M,1,1,2,Daten der Summenzeitreihe
0430,00367,RFF,C,D,9,1,3,Referenz auf die ID der Summenzeitreihe
0430,00368,RFF,C,D,9,1,3,Versionsangabe der Summenzeitreihe
0500,,SG10,C,D,99,1,3,Bezeichnung der Summenzeitreihe
0510,00369,CCI,M,M,1,1,3,Bezeichnung der Summenzeitreihe
0520,00370,CAV,C,R,99,1,4,Bezeichnung der Summenzeitreihe
0500,,SG10,C,D,99,1,3,Verantwortliche Marktrolle für Summenzeitreihe
0510,00371,CCI,M,M,1,1,3,Verantwortliche Marktrolle für Summenzeitreihe
0500,,SG10,C,D,99,1,3,Regelzone
0510,00372,CCI,M,M,1,1,3,Regelzone
0500,,SG10,C,D,99,2,3,Bilanzierungsgebiet
0510,00373,CCI,M,M,1,1,3,Bilanzierungsgebiet
0500,,SG10,C,D,99,1,3,Bilanzkreis
0510,00374,CCI,M,M,1,1,3,Bilanzkreis
0500,,SG10,C,D,99,1,3,Zeitreihentyp
0510,00375,CCI,M,M,1,1,3,Zeitreihentyp
0520,00376,CAV,C,R,99,1,4,Zeitreihentyp
0500,,SG10,C,D,99,1,3,Bezugszeitraum der Summenzeitreihe
0510,00377,CCI,M,M,1,1,3,Bezugszeitraum der Summenzeitreihe
0520,00378,CAV,C,R,99,1,4,Bezugszeitraum der Summenzeitreihe
0500,,SG10,C,D,99,1,3,Spannungsebene der Summenzeitreihe
0510,00379,CCI,M,M,1,1,3,Spannungsebene der Summenzeitreihe
0520,00380,CAV,C,R,99,1,4,Spannungsebene der Summenzeitreihe
0520,00381,CAV,C,D,99,1,4,Umspannung
0500,,SG10,C,D,99,1,3,Datenstatus zur Zeitreihe für Bilanzkreissummen
0510,00382,CCI,M,M,1,1,3,Datenstatus zur Zeitreihe für Bilanzkreissummen
0410,,SG8,C,D,99999,99999,2,Produkt-Daten der Summenzeitreihe
0420,00383,SEQ,M,M,1,1,2,Produkt-Daten der Summenzeitreihe
0440,00384,PIA,C,R,9,1,3,Produktidentifikation der Summenzeitreihe
0450,,SG9,C,D,99,1,3,Energiemenge
0460,00385,QTY,M,M,1,1,3,Energiemenge
0470,00386,DTM,C,R,9,1,4,Beginn Messperiode
0470,00387,DTM,C,R,9,1,4,Ende Messperiode
0410,,SG8,C,D,99999,99999,2,Daten der Überführungszeitreihe
0420,00388,SEQ,M,M,1,1,2,Daten der Überführungszeitreihe
0430,00389,RFF,C,D,9,1,3,Versionsangabe der Zeitreihe
0500,,SG10,C,R,99,1,3,Überführungszeitreihentyp
0510,00390,CCI,M,M,1,1,3,Überführungszeitreihentyp
0520,00391,CAV,C,R,99,1,4,Überführungszeitreihentyp
0500,,SG10,C,D,99,1,3,Regelzone
0510,00392,CCI,M,M,1,1,3,Regelzone
0500,,SG10,C,D,99,1,3,Bilanzkreis
0510,00393,CCI,M,M,1,1,3,Bilanzkreis
0500,,SG10,C,D,99,1,3,Bilanzkreis-an
0510,00394,CCI,M,M,1,1,3,Bilanzkreis-an
0500,,SG10,C,D,99,1,3,Bilanzkreis-von
0510,00395,CCI,M,M,1,1,3,Bilanzkreis-von
0500,,SG10,C,D,99,1,3,Bilanzierungsgebiet
0510,00396,CCI,M,M,1,1,3,Bilanzierungsgebiet
0500,,SG10,C,D,99,1,3,Datenstatus zur Überführungszeitreihe
0510,00397,CCI,M,M,1,1,3,Datenstatus zur Überführungszeitreihe
0410,,SG8,C,D,99999,99999,2,Produkt-Daten der Überführungszeitreihe
0420,00398,SEQ,M,M,1,1,2,Produkt-Daten der Überführungszeitreihe
0440,00399,PIA,C,R,9,1,3,Produktidentifikation der Überführungszeitreihe
0450,,SG9,C,D,99,1,3,Energiemenge
0460,00400,QTY,M,M,1,1,3,Energiemenge
0470,00401,DTM,C,R,9,1,4,Beginn Messperiode
0470,00402,DTM,C,R,9,1,4,Ende Messperiode
0410,,SG8,C,D,99999,1,2,Daten der Deklarationsliste
0420,00403,SEQ,M,M,1,1,2,Daten der Deklarationsliste
0500,,SG10,C,R,99,1,3,Bilanzkreis
0510,00404,CCI,M,M,1,1,3,Bilanzkreis
0500,,SG10,C,R,99,1,3,Fallgruppenzuordnung
0510,00405,CCI,M,M,1,1,3,Fallgruppenzuordnung
0410,,SG8,C,D,99999,99999,2,Datenstand des ÜNB
0420,00406,SEQ,M,M,1,1,2,Datenstand des ÜNB
0450,,SG9,C,D,99,1,3,Veranschlagte Jahresmenge gesamt
0460,00407,QTY,M,M,1,1,3,Veranschlagte Jahresmenge gesamt
0450,,SG9,C,R,99,1,3,Energiemenge DZÜ Anteil
0460,00408,QTY,M,M,1,1,3,Tatsächlich bilanzierte Energiemenge
0470,00409,DTM,C,R,9,9,4,Bilanzierungsbeginn
0470,00410,DTM,C,R,9,9,4,Bilanzierungsende
0450,,SG9,C,D,99,1,3,Zu bilanzierende Energiemenge
0460,00411,QTY,M,M,1,1,3,Zu bilanzierende Energiemenge
0470,00412,DTM,C,R,9,9,4,Bilanzierungsbeginn
0470,00413,DTM,C,R,9,9,4,Bilanzierungsende
0500,,SG10,C,D,99,1,3,Bilanzkreis
0510,00414,CCI,M,M,1,1,3,Bilanzkreis
0500,,SG10,C,D,99,1,3,Bilanzierungsgebiet
0510,00415,CCI,M,M,1,1,3,Bilanzierungsgebiet
0500,,SG10,C,D,99,1,3,Zeitreihentyp
0510,00416,CCI,M,M,1,1,3,Zeitreihentyp
0520,00417,CAV,C,R,99,1,4,Zeitreihentyp
0500,,SG10,C,D,99,1,3,Normiertes Profil (Strom)
0510,00418,CCI,M,M,1,1,3,Normiertes Profil (Strom)
0520,00419,CAV,C,R,99,1,4,Normiertes Profil (Strom)
0410,,SG8,C,D,99999,99999,2,Abgerechnete Daten der Bilanzkreissummenzeitreihe 
0420,00420,SEQ,M,M,1,1,2,Abgerechnete Daten der Bilanzkreissummenzeitreihe 
0430,00421,RFF,C,D,9,1,3,Referenz auf die ID der Bilanzkreissummenzeitreihe
0430,00422,RFF,C,D,9,1,3,Versionsangabe der Summenzeitreihe
0450,,SG9,C,D,99,1,3,Veranschlagte Jahresmenge gesamt
0460,00423,QTY,M,M,1,1,3,Veranschlagte Jahresmenge gesamt
0450,,SG9,C,D,99,1,3,Tatsächlich bilanzierte Energiemenge
0460,00424,QTY,M,M,1,1,3,Tatsächlich bilanzierte Energiemenge
0470,00425,DTM,C,R,9,9,4,Bilanzierungsbeginn
0470,00426,DTM,C,R,9,9,4,Bilanzierungsende
0500,,SG10,C,D,99,1,3,Bilanzkreis
0510,00427,CCI,M,M,1,1,3,Bilanzkreis
0500,,SG10,C,D,99,1,3,Bilanzierungsgebiet
0510,00428,CCI,M,M,1,1,3,Bilanzierungsgebiet
0500,,SG10,C,D,99,1,3,Zeitreihentyp
0510,00429,CCI,M,M,1,1,3,Zeitreihentyp
0520,00430,CAV,C,R,99,1,4,Zeitreihentyp
0500,,SG10,C,D,99,1,3,Normiertes Profil (Strom)
0510,00431,CCI,M,M,1,1,3,Normiertes Profil (Strom)
0520,00432,CAV,C,R,99,1,4,Normiertes Profil (Strom)
0410,,SG8,C,D,99999,99999,2,"Abgerechnete Daten der
Bilanzierungsgebietssummenzeitreihe"
0420,00433,SEQ,M,M,1,1,2,"Abgerechnete Daten der
Bilanzierungsgebietssummenzeitreihe"
0430,00434,RFF,C,D,9,1,3,"Referenz auf die ID der
Bilanzierungsgebietssummenzeitreihe"
0430,00435,RFF,C,D,9,1,3,Versionsangabe der Summenzeitreihe
0450,,SG9,C,D,99,1,3,Veranschlagte Jahresmenge gesamt
0460,00436,QTY,M,M,1,1,3,Veranschlagte Jahresmenge gesamt
0450,,SG9,C,D,99,1,3,Tatsächlich bilanzierte Energiemenge
0460,00437,QTY,M,M,1,1,3,Tatsächlich bilanzierte Energiemenge
0470,00438,DTM,C,R,9,9,4,Bilanzierungsbeginn
0470,00439,DTM,C,R,9,9,4,Bilanzierungsende
0500,,SG10,C,D,99,1,3,Bilanzierungsgebiet
0510,00440,CCI,M,M,1,1,3,Bilanzierungsgebiet
0500,,SG10,C,D,99,1,3,Zeitreihentyp
0510,00441,CCI,M,M,1,1,3,Zeitreihentyp
0520,00442,CAV,C,R,99,1,4,Zeitreihentyp
0500,,SG10,C,D,99,1,3,Normiertes Profil (Strom)
0510,00443,CCI,M,M,1,1,3,Normiertes Profil (Strom)
0520,00444,CAV,C,R,99,1,4,Normiertes Profil (Strom)
0570,,SG12,C,D,99,99,2,Kunde des Lieferanten
0580,00445,NAD,M,M,1,1,2,Kunde des Lieferanten
0590,00446,RFF,C,D,9,1,3,Kundennummer beim Lieferanten
0590,00447,RFF,C,D,9,1,3,Kundennummer beim Altlieferant
0590,00448,RFF,C,D,9,1,3,Referenz auf die ID der Marktlokation
0570,,SG12,C,D,99,99,2,Korrespondenzanschrift des Kunden des Lieferanten
0580,00449,NAD,M,M,1,1,2,Korrespondenzanschrift des Kunden des Lieferanten
0590,00450,RFF,C,D,9,1,3,Referenz auf die ID der Marktlokation
0570,,SG12,C,D,99,1,2,Kunde des Messstellenbetreibers
0580,00451,NAD,M,M,1,1,2,Kunde des Messstellenbetreibers
0590,00452,RFF,C,D,9,1,3,Referenz auf die ID der Messlokation
0570,,SG12,C,D,99,1,2,"Korrespondenzanschrift des Kunden des
Messstellenbetreibers"
0580,00453,NAD,M,M,1,1,2,"Korrespondenzanschrift des Kunden des
Messstellenbetreibers"
0570,,SG12,C,D,99,99,2,Kunde des Netzbetreibers
0580,00454,NAD,M,M,1,1,2,Kunde des Netzbetreibers
0590,00455,RFF,C,D,9,1,3,Referenz auf die ID der Marktlokation
0570,,SG12,C,D,99,99,2,Korrespondenzanschrift des Kunden des Netzbetreibers
0580,00456,NAD,M,M,1,1,2,Korrespondenzanschrift des Kunde des Netzbetreibers
0590,00457,RFF,C,D,9,1,3,Referenz auf die ID der Marktlokation
0570,,SG12,C,D,99,1,2,Netzanschlusseigentümer
0580,00458,NAD,M,M,1,1,2,Netzanschlusseigentümer
0570,,SG12,C,D,99,1,2,Hausverwalter
0580,00459,NAD,M,M,1,1,2,Hausverwalter
0570,,SG12,C,D,99,99,2,Beteiligter Marktpartner MP-ID
0580,00460,NAD,M,M,1,1,2,Beteiligter Marktpartner MP-ID
0590,00461,RFF,C,D,9,9,3,"Referenz auf die ID einer Marktlokation / Tranche /
Messlokation"
0570,,SG12,C,D,99,1,2,Marktlokationsanschrift
0580,00462,NAD,M,M,1,1,2,Marktlokationsanschrift
0570,,SG12,C,D,99,1,2,Messlokationsadresse
0580,00463,NAD,M,M,1,1,2,Messlokationsadresse
0590,00464,RFF,C,D,9,1,3,Referenz auf die ID einer Messlokation
0570,,SG12,C,D,99,9,2,Name und Adresse für die Ablesekarte
0580,00465,NAD,M,M,1,1,2,Name und Adresse für die Ablesekarte
0590,00466,RFF,C,D,9,9,3,Referenz auf die ID einer Messlokation
0670,00467,UNT,M,M,1,1,0,Nachrichten-Endesegment
