zaehler,nr,bezeichnung,standard_status,bdew_status,standard_maximale_wiederholungen,bdew_maximale_wiederholungen,ebene,inhalt
0420,00249,SEQ,M,M,1,1,2,Daten der Tranche der beteiligten Marktrolle
0500,,SG10,C,R,99,1,3,Bilanzkreis
0510,00250,CCI,M,M,1,1,3,Bilanzkreis
0410,,SG8,C,D,99999,99999,2,Erforderliches Messprodukt der Tranche
0420,00251,SEQ,M,M,1,1,2,Erforderliches Messprodukt der Tranche
0430,00252,RFF,C,R,9,1,3,Referenz auf die ID der Tranche
0440,00253,PIA,C,R,9,1,3,Erforderliches Messprodukt der Tranche
0500,,SG10,C,R,99,1,3,Messprodukt für Netzbetreiber relevant
0510,00254,CCI,M,M,1,1,3,Werte für Netzbetreiber relevant
0520,00255,CAV,C,R,99,2,4,Verwendungszweck der Werte
0500,,SG10,C,R,99,1,3,Messprodukt für Lieferant relevant
0510,00256,CCI,M,M,1,1,3,Werte für Lieferant relevant
0520,00257,CAV,C,R,99,2,4,Verwendungszweck der Werte
0500,,SG10,C,R,99,1,3,Messprodukt für Übertragungsnetzbetreiber relevant
0510,00258,CCI,M,M,1,1,3,Werte für Übertragungsnetzbetreiber relevant
0520,00259,CAV,C,R,99,2,4,Verwendungszweck der Werte
0410,,SG8,C,D,99999,99999,2,OBIS-Daten der Tranche
0420,00260,SEQ,M,M,1,1,2,OBIS-Daten der Tranche
0430,00261,RFF,C,D,9,1,3,Referenz auf die ID einer Tranche
0440,00262,PIA,C,R,9,1,3,OBIS-Kennzahl der Tranche
0500,,SG10,C,D,99,1,3,OBIS Daten für Netzbetreiber relevant
0510,00263,CCI,M,M,1,1,3,OBIS Daten für Netzbetreiber relevant
0520,00264,CAV,C,R,99,2,4,Verwendungszweck der Werte
0500,,SG10,C,D,99,1,3,OBIS Daten für Lieferant relevant
0510,00265,CCI,M,M,1,1,3,OBIS Daten für Lieferant relevant
0520,00266,CAV,C,R,99,2,4,Verwendungszweck der Werte
0500,,SG10,C,D,99,1,3,OBIS Daten für Übertragungsnetzbetreiber relevant
0510,00267,CCI,M,M,1,1,3,OBIS Daten für Übertragungsnetzbetreiber relevant
0520,00268,CAV,C,R,99,2,4,Verwendungszweck der Werte
0410,,SG8,C,D,99999,99999,2,OBIS-Daten der Tranche der beteiligten Marktrolle
0420,00269,SEQ,M,M,1,1,2,OBIS-Daten der Tranche der beteiligten Marktrolle
0440,00270,PIA,C,R,9,1,3,OBIS-Kennzahl der Tranche
0500,,SG10,C,D,99,1,3,Verwendungszweck der Werte
0510,00271,CCI,M,M,1,1,3,Verwendungszweck der Werte
0520,00272,CAV,C,R,99,1,4,Verwendungszweck der Werte
0410,,SG8,C,D,99999,99999,2,Daten der Technischen Ressource
0420,00273,SEQ,M,M,1,1,2,Daten der Technischen Ressource
0430,00274,RFF,C,R,9,1,3,Referenz auf die ID der Technischen Ressource
0430,00275,RFF,C,D,9,9,3,Referenz auf die ID der vorgelagerten Messlokation 
0430,00276,RFF,C,D,9,2,3,"Referenz auf die der Technischen Ressource
zugeordneten Marktlokation "
0430,00277,RFF,C,D,9,1,3,"Referenz auf die der Technischen Ressource
zugeordneten Steuerbaren Ressource"
0430,00278,RFF,C,D,9,1,3,"Referenz auf die der Technischen Ressource
zugeordneten Netzlokation"
0450,,SG9,C,D,99,1,3,Nennleistung (Aufnahme)
0460,00279,QTY,M,M,1,1,3,Nennleistung (Aufnahme)
0450,,SG9,C,D,99,1,3,Nennleistung (Abgabe)
0460,00280,QTY,M,M,1,1,3,Nennleistung (Abgabe)
0450,,SG9,C,D,99,1,3,Speicherkapazität
0460,00281,QTY,M,M,1,1,3,Speicherkapazität
0500,,SG10,C,R,99,1,3,Art und Nutzung der Technischen Ressource
0510,00282,CCI,M,M,1,1,3,Art und Nutzung der Technischen Ressource
0520,00283,CAV,C,D,99,5,4,Verbrauchsart
0520,00284,CAV,C,D,99,1,4,Wärmenutzung
0520,00285,CAV,C,D,99,1,4,Art der E-Mobilität
0520,00286,CAV,C,D,99,1,4,Erzeugungsart
0520,00287,CAV,C,D,99,1,4,Speicherart
0520,00288,CAV,C,D,99,1,4,Kategorie der verbrauchenden Technischen Ressource
0520,00289,CAV,C,D,99,1,4,"Inbetriebsetzungsdatum der verbrauchenden
Technischen Ressource nach § 14a EnWG"
0520,00290,CAV,C,D,99,1,4,"Einordnung der verbrauchenden Technischen Ressource
nach § 14a EnWG mit Inbetriebsetzung vor 2024"
0500,,SG10,C,D,99,1,3,Information zu weiteren technischen Einrichtungen
0510,00291,CCI,M,M,1,1,3,Information zu weiteren technischen Einrichtungen
0520,00292,CAV,C,R,99,1,4,Information zu weiteren technischen Einrichtungen
0410,,SG8,C,D,99999,99999,2,Daten der Steuerbaren Ressource
0420,00293,SEQ,M,M,1,1,2,Daten der Steuerbaren Ressource
0430,00294,RFF,C,R,9,1,3,Referenz auf die ID der Steuerbaren Ressource
0500,,SG10,C,D,99,1,3,Steuerkanal
0510,00295,CCI,M,M,1,1,3,Steuerkanal
0520,00296,CAV,C,R,99,1,4,Leistungsbeschreibung des Steuerkanals
0500,,SG10,C,D,99,1,3,Zugeordnete Marktpartner
0510,00297,CCI,M,M,1,1,3,Zugeordnete Marktpartner
0520,00298,CAV,C,R,99,1,4,Messstellenbetreiber
0410,,SG8,C,D,99999,99999,2,Produkt-Daten der Steuerbaren Ressource
0420,00299,SEQ,M,M,1,1,2,Produkt-Daten der Steuerbaren Ressource
0430,00300,RFF,C,R,9,1,3,Referenz auf die ID der Steuerbaren Ressource
0440,00301,PIA,C,R,9,1,3,Produkt-Daten der Steuerbaren Ressource
0500,,SG10,C,R,99,1,3,Zugeordnete Definition
0510,00302,CCI,M,M,1,1,3,Zugeordnete Definition
0500,,SG10,C,R,99,1,3,Auftraggebender Marktpartner
0510,00303,CCI,M,M,1,1,3,Auftraggebender Marktpartner
0520,00304,CAV,C,D,99,1,4,Auftraggebender Marktpartner
0500,,SG10,C,R,99,2,3,Produkt-Daten für Marktrolle relevant
0510,00305,CCI,M,M,1,1,3,Produkt-Daten für Marktrolle relevant
0410,,SG8,C,D,99999,99999,2,Daten der Messlokation
0420,00306,SEQ,M,M,1,1,2,Daten der Messlokation
0430,00307,RFF,C,D,9,1,3,Referenz auf die ID der Messlokation
0430,00308,RFF,C,D,9,9,3,"Referenz auf die der Messlokation zugeordneten
Marktlokation "
0430,00309,RFF,C,D,9,1,3,Abrechnung des Messstellenbetriebs über NNE für kME
0500,,SG10,C,D,99,1,3,Zugeordnete Marktpartner
0510,00310,CCI,M,M,1,1,3,Zugeordnete Marktpartner
0520,00311,CAV,C,D,99,1,4,Messstellenbetreiber
0520,00312,CAV,C,D,99,1,4,Grundzuständiger Messstellenbetreiber
0520,00313,CAV,C,D,99,1,4,Messstellenbetreiber Alt
0500,,SG10,C,D,99,1,3,Spannungsebene der Messlokation
0510,00314,CCI,M,M,1,1,3,Spannungsebene der Messlokation
0520,00315,CAV,C,R,99,1,4,Spannungsebene der Messlokation
0500,,SG10,C,D,99,1,3,Verwendungsumfang
0510,00316,CCI,M,M,1,1,3,Verwendungsumfang
0500,,SG10,C,D,99,1,3,Betriebszustand der Messlokation
0510,00317,CCI,M,M,1,1,3,Betriebszustand der Messlokation
0410,,SG8,C,D,99999,99999,2,Erforderliches Messprodukt der Messlokation
0420,00318,SEQ,M,M,1,1,2,Erforderliches Messprodukt der Messlokation
0430,00319,RFF,C,R,9,1,3,Referenz auf die ID einer Messlokation
0430,00320,RFF,C,D,9,9,3,Referenz auf die ID einer Marktlokation
0440,00321,PIA,C,R,9,1,3,Erforderliches Messprodukt der Messlokation
0500,,SG10,C,R,99,1,3,Weitere Beschreibung erforderliches Messprodukt
0510,00322,CCI,M,M,1,1,3,Weitere Beschreibung erforderliches Messprodukt
0520,00323,CAV,C,R,99,1,4,Notwendigkeit einer zweiten Messung
0520,00324,CAV,C,R,99,1,4,"Werteübermittlung an den NB aufgrund weiterem
Verwendungszweck"
0500,,SG10,C,D,99,1,3,Zugeordnete Zählzeitdefinition
0510,00325,CCI,M,M,1,1,3,Zugeordnete Zählzeitdefinition
0410,,SG8,C,D,99999,99999,2,Zähleinrichtungsdaten
0420,00326,SEQ,M,M,1,1,2,Zähleinrichtungsdaten
0430,00327,RFF,C,D,9,1,3,Referenz auf die ID einer Messlokation
0430,00328,RFF,C,D,9,1,3,Referenz auf das Smartmeter-Gateway
0500,,SG10,C,D,99,1,3,Zähleinrichtung
0510,00329,CCI,M,M,1,1,3,Zählertyp
0520,00330,CAV,C,D,99,1,4,Zählertyp
0520,00331,CAV,C,R,99,1,4,Identifikation / Nummer des Gerätes
0520,00332,CAV,C,D,99,1,4,Registeranzahl
0520,00333,CAV,C,D,99,1,4,Energierichtung
0520,00334,CAV,C,D,99,1,4,Fernschaltung der Zähleinrichtung
0500,,SG10,C,D,99,1,3,Befestigungsart
0510,00335,CCI,M,M,1,1,3,Befestigungsart Zähleinrichtung
0520,00336,CAV,C,R,99,1,4,Befestigungsart Zähleinrichtung
0500,,SG10,C,D,99,1,3,Messwerterfassung an der Zähleinrichtung
0510,00337,CCI,M,M,1,1,3,Messwerterfassung an der Zähleinrichtung
0520,00338,CAV,C,R,99,1,4,Messwerterfassung an der Zähleinrichtung
0410,,SG8,C,D,99999,99999,2,OBIS-Daten der Zähleinrichtung / Smartmeter-Gateway
0420,00339,SEQ,M,M,1,1,2,OBIS-Daten der Zähleinrichtung / Smartmeter-Gateway
0430,00340,RFF,C,R,9,1,3,Referenz auf die Gerätenummer
0430,00341,RFF,C,D,9,1,3,Referenz auf die ID einer Messlokation
0430,00342,RFF,C,D,9,9,3,Referenz auf die ID einer Marktlokation
0430,00343,RFF,C,D,9,1,3,Konfigurations-ID
0440,00344,PIA,C,R,9,1,3,"OBIS-Kennzahl der Zähleinrichtung / Smartmeter-
Gateway"
0500,,SG10,C,D,99,1,3,Wertegranularität
0510,00345,CCI,M,M,1,1,3,Wertegranularität
0520,00346,CAV,C,R,99,1,4,Wertegranularität
0500,,SG10,C,D,99,1,3,Zugeordnete Zählzeitdefinition
0510,00347,CCI,M,M,1,1,3,Zugeordnete Zählzeitdefinition
0500,,SG10,C,D,99,1,3,Zugeordnetes Zählzeitregister 
0510,00348,CCI,M,M,1,1,3,Zugeordnetes Zählzeitregister 
0500,,SG10,C,D,99,1,3,Vor- und Nachkommastellen des Zählwerks
0510,00349,CCI,M,M,1,1,3,Vor- und Nachkommastellen des Zählwerks
0520,00350,CAV,C,R,99,1,4,Vor- und Nachkommastellen des Zählwerks
0500,,SG10,C,D,99,1,3,Bezeichnung des Zählwerks auf dem Gerät
0510,00351,CCI,M,M,1,1,3,Bezeichnung des Zählwerks auf dem Gerät
0500,,SG10,C,D,99,1,3,Schwachlastfähigkeit
0510,00352,CCI,M,M,1,1,3,Schwachlastfähigkeit
0410,,SG8,C,D,99999,99999,2,Wandlerdaten
0420,00353,SEQ,M,M,1,1,2,Wandlerdaten
0430,00354,RFF,C,D,9,9,3,Referenz auf die Gerätenummer
0500,,SG10,C,D,99,1,3,Wandler
0510,00355,CCI,M,M,1,1,3,Wandler
0520,00356,CAV,C,R,99,3,4,Identifikation / Nummer des Gerätes
0520,00357,CAV,C,D,99,1,4,Wandlertyp und Faktor
0410,,SG8,C,D,99999,99999,2,Kommunikationseinrichtungsdaten
0420,00358,SEQ,M,M,1,1,2,Kommunikationseinrichtungsdaten
0430,00359,RFF,C,D,9,9,3,Referenz auf die Gerätenummer
0500,,SG10,C,D,99,1,3,Kommunikationseinrichtung
0510,00360,CCI,M,M,1,1,3,Kommunikationseinrichtung
0520,00361,CAV,C,R,99,1,4,Identifikation / Nummer des Gerätes
0520,00362,CAV,C,D,99,1,4,Kommunikationseinrichtungstyp
0410,,SG8,C,D,99999,99999,2,Daten der technischen Steuereinrichtung
0420,00363,SEQ,M,M,1,1,2,Daten der technischen Steuereinrichtung
0430,00364,RFF,C,D,9,9,3,Referenz auf die Gerätenummer
0500,,SG10,C,D,99,1,3,Technische Steuereinrichtung
0510,00365,CCI,M,M,1,1,3,Technische Steuereinrichtung
0520,00366,CAV,C,R,99,1,4,Identifikation / Nummer des Gerätes
0520,00367,CAV,C,D,99,1,4,Technische Steuereinrichtungstyp
0410,,SG8,C,D,99999,99999,2,Smartmeter-Gateway
0420,00368,SEQ,M,M,1,1,2,Smartmeter-Gateway
0500,,SG10,C,R,99,1,3,Smartmeter-Gateway
0510,00369,CCI,M,M,1,1,3,Smartmeter-Gateway
0520,00370,CAV,C,R,99,1,4,Identifikation / Nummer des Gerätes
0410,,SG8,C,D,99999,99999,2,Daten der Steuerbox
0420,00371,SEQ,M,M,1,1,2,Daten der Steuerbox
0430,00372,RFF,C,D,9,1,3,Referenz auf das Smartmeter-Gateway
0430,00373,RFF,C,D,9,9,3,Referenz auf die ID der Marktlokation
0500,,SG10,C,R,99,1,3,Steuerbox
0510,00374,CCI,M,M,1,1,3,Steuerbox
0520,00375,CAV,C,R,99,1,4,Identifikation / Nummer des Gerätes
0410,,SG8,C,D,99999,99999,2,Profildaten
0420,00376,SEQ,M,M,1,1,2,Profildaten
0430,00377,RFF,C,D,9,1,3,Versionsangabe des Profils
0430,00378,RFF,C,D,9,1,3,Referenz auf die ID der Marktlokation
0500,,SG10,C,D,99,1,3,Profiltyp
0510,00379,CCI,M,M,1,1,3,Profiltyp
0500,,SG10,C,D,99,1,3,Normiertes Profil
0510,00380,CCI,M,M,1,1,3,Normiertes Profil
0520,00381,CAV,C,R,99,1,4,Normiertes Profil
0500,,SG10,C,D,99,1,3,Normierungsfaktor
0510,00382,CCI,M,M,1,1,3,Normierungsfaktor
0500,,SG10,C,D,99,99,3,Bilanzierungsgebiet
0510,00383,CCI,M,M,1,1,3,Bilanzierungsgebiet
0410,,SG8,C,D,99999,1,2,Profildaten der beteiligten Marktrolle
0420,00384,SEQ,M,M,1,1,2,Profildaten der beteiligten Marktrolle
0500,,SG10,C,R,99,1,3,Normiertes Profil
0510,00385,CCI,M,M,1,1,3,Normiertes Profil
0520,00386,CAV,C,R,99,1,4,Normiertes Profil
0410,,SG8,C,D,99999,99999,2,Profilschardaten
0420,00387,SEQ,M,M,1,1,2,Profilschardaten
0430,00388,RFF,C,D,9,1,3,Versionsangabe des Profils
0430,00389,RFF,C,D,9,1,3,Referenz auf die ID der Marktlokation
0440,00390,PIA,C,D,9,1,3,Berechnung Tagesmitteltemperatur
0450,,SG9,C,D,99,1,3,Anteil A der äquivalenten Tagesmitteltemperatur
0460,00391,QTY,M,M,1,1,3,Anteil A
0450,,SG9,C,D,99,1,3,Anteil B der äquivalenten Tagesmitteltemperatur
0460,00392,QTY,M,M,1,1,3,Anteil B
0450,,SG9,C,D,99,1,3,Anteil C der äquivalenten Tagesmitteltemperatur
0460,00393,QTY,M,M,1,1,3,Anteil C
0450,,SG9,C,D,99,1,3,Anteil D der äquivalenten Tagesmitteltemperatur
0460,00394,QTY,M,M,1,1,3,Anteil D
0450,,SG9,C,D,99,1,3,Begrenzungstemperatur
0460,00395,QTY,M,M,1,1,3,Begrenzungstemperatur
0500,,SG10,C,D,99,1,3,Profiltyp
0510,00396,CCI,M,M,1,1,3,Profiltyp
0500,,SG10,C,D,99,1,3,Profilschar
0510,00397,CCI,M,M,1,1,3,Profilschar
0520,00398,CAV,C,R,99,1,4,Profilschar
0500,,SG10,C,D,99,1,3,Normiertes Profil
0510,00399,CCI,M,M,1,1,3,Normiertes Profil
0520,00400,CAV,C,R,99,1,4,Normiertes Profil
0500,,SG10,C,D,99,1,3,Normierungsfaktor
0510,00401,CCI,M,M,1,1,3,Normierungsfaktor
0500,,SG10,C,D,99,1,3,Begrenzungskonstante
0510,00402,CCI,M,M,1,1,3,Begrenzungskonstante
0500,,SG10,C,D,99,1,3,Klimazone / Temperaturmessstelle
0510,00403,CCI,M,M,1,1,3,Klimazone / Temperaturmessstelle
0500,,SG10,C,D,99,99,3,Bilanzierungsgebiet
0510,00404,CCI,M,M,1,1,3,Bilanzierungsgebiet
0410,,SG8,C,D,99999,1,2,Profilschardaten der beteiligten Marktrolle
0420,00405,SEQ,M,M,1,1,2,Profilschardaten der beteiligten Marktrolle
0500,,SG10,C,R,99,1,3,Profilschar
0510,00406,CCI,M,M,1,1,3,Profilschar
0520,00407,CAV,C,R,99,1,4,Profilschar
0500,,SG10,C,D,99,1,3,Normiertes Profil
0510,00408,CCI,M,M,1,1,3,Normiertes Profil
0520,00409,CAV,C,R,99,1,4,Normiertes Profil
0500,,SG10,C,R,99,1,3,Klimazone / Temperaturmessstelle
0510,00410,CCI,M,M,1,1,3,Klimazone / Temperaturmessstelle
0410,,SG8,C,D,99999,99999,2,Referenzprofildaten
0420,00411,SEQ,M,M,1,1,2,Referenzprofildaten
0430,00412,RFF,C,D,9,1,3,Versionsangabe des Profils
0430,00413,RFF,C,D,9,1,3,Referenz auf die ID der Marktlokation
0500,,SG10,C,D,99,1,3,Profiltyp
0510,00414,CCI,M,M,1,1,3,Profiltyp
0500,,SG10,C,D,99,1,3,Referenzprofil
0510,00415,CCI,M,M,1,1,3,Referenzprofil
0520,00416,CAV,C,R,99,1,4,Referenzprofil
0500,,SG10,C,D,99,1,3,Normierungsfaktor
0510,00417,CCI,M,M,1,1,3,Normierungsfaktor
0500,,SG10,C,D,99,99,3,Bilanzierungsgebiet
0510,00418,CCI,M,M,1,1,3,Bilanzierungsgebiet
0410,,SG8,C,D,99999,1,2,Referenzprofildaten der beteiligten Marktrolle
0420,00419,SEQ,M,M,1,1,2,Referenzprofildaten der beteiligten Marktrolle
0500,,SG10,C,R,99,1,3,Referenzprofil
0510,00420,CCI,M,M,1,1,3,Referenzprofil
0520,00421,CAV,C,R,99,1,4,Referenzprofil
0410,,SG8,C,D,99999,99999,2,Daten der Summenzeitreihe
0420,00422,SEQ,M,M,1,1,2,Daten der Summenzeitreihe
0430,00423,RFF,C,D,9,1,3,Referenz auf die ID der Summenzeitreihe
0430,00424,RFF,C,D,9,1,3,Versionsangabe der Summenzeitreihe
0500,,SG10,C,D,99,1,3,Bezeichnung der Summenzeitreihe
0510,00425,CCI,M,M,1,1,3,Bezeichnung der Summenzeitreihe
0520,00426,CAV,C,R,99,1,4,Bezeichnung der Summenzeitreihe
0500,,SG10,C,D,99,1,3,Verantwortliche Marktrolle für Summenzeitreihe
0510,00427,CCI,M,M,1,1,3,Verantwortliche Marktrolle für Summenzeitreihe
0500,,SG10,C,D,99,1,3,Regelzone
0510,00428,CCI,M,M,1,1,3,Regelzone
0500,,SG10,C,D,99,2,3,Bilanzierungsgebiet
0510,00429,CCI,M,M,1,1,3,Bilanzierungsgebiet
0500,,SG10,C,D,99,1,3,Bilanzkreis
0510,00430,CCI,M,M,1,1,3,Bilanzkreis
0500,,SG10,C,D,99,1,3,Zeitreihentyp
0510,00431,CCI,M,M,1,1,3,Zeitreihentyp
0520,00432,CAV,C,R,99,1,4,Zeitreihentyp
0500,,SG10,C,D,99,1,3,Bezugszeitraum der Summenzeitreihe
0510,00433,CCI,M,M,1,1,3,Bezugszeitraum der Summenzeitreihe
0520,00434,CAV,C,R,99,1,4,Bezugszeitraum der Summenzeitreihe
0500,,SG10,C,D,99,1,3,Spannungsebene der Summenzeitreihe
0510,00435,CCI,M,M,1,1,3,Spannungsebene der Summenzeitreihe
0520,00436,CAV,C,R,99,1,4,Spannungsebene der Summenzeitreihe
0520,00437,CAV,C,D,99,1,4,Umspannung
0500,,SG10,C,D,99,1,3,Datenstatus zur Zeitreihe für Bilanzkreissummen
0510,00438,CCI,M,M,1,1,3,Datenstatus zur Zeitreihe für Bilanzkreissummen
0500,,SG10,C,D,99,1,3,Zuordnungs Regel des ZP der NGZ zur NZR
0510,00439,CCI,M,M,1,1,3,Zuordnungs Regel des ZP der NGZ zur NZR
0410,,SG8,C,D,99999,99999,2,Produkt-Daten der Summenzeitreihe
0420,00440,SEQ,M,M,1,1,2,Produkt-Daten der Summenzeitreihe
0440,00441,PIA,C,R,9,1,3,Produktidentifikation der Summenzeitreihe
0450,,SG9,C,D,99,1,3,Energiemenge
0460,00442,QTY,M,M,1,1,3,Energiemenge
0470,00443,DTM,C,R,9,1,4,Beginn Messperiode
0470,00444,DTM,C,R,9,1,4,Ende Messperiode
0450,,SG9,C,D,99,1,3,Korrekturfaktor
0460,00445,QTY,M,M,1,1,3,Korrekturfaktor
0410,,SG8,C,D,99999,99999,2,Daten der Überführungszeitreihe
0420,00446,SEQ,M,M,1,1,2,Daten der Überführungszeitreihe
0430,00447,RFF,C,D,9,1,3,Versionsangabe der Zeitreihe
0500,,SG10,C,R,99,1,3,Überführungszeitreihentyp
0510,00448,CCI,M,M,1,1,3,Überführungszeitreihentyp
0520,00449,CAV,C,R,99,1,4,Überführungszeitreihentyp
0500,,SG10,C,D,99,1,3,Regelzone
0510,00450,CCI,M,M,1,1,3,Regelzone
0500,,SG10,C,D,99,1,3,Bilanzkreis
0510,00451,CCI,M,M,1,1,3,Bilanzkreis
0500,,SG10,C,D,99,1,3,Bilanzkreis-an
0510,00452,CCI,M,M,1,1,3,Bilanzkreis-an
0500,,SG10,C,D,99,1,3,Bilanzkreis-von
0510,00453,CCI,M,M,1,1,3,Bilanzkreis-von
0500,,SG10,C,D,99,1,3,Bilanzierungsgebiet
0510,00454,CCI,M,M,1,1,3,Bilanzierungsgebiet
0500,,SG10,C,D,99,1,3,Datenstatus zur Überführungszeitreihe
0510,00455,CCI,M,M,1,1,3,Datenstatus zur Überführungszeitreihe
0410,,SG8,C,D,99999,99999,2,Produkt-Daten der Überführungszeitreihe
0420,00456,SEQ,M,M,1,1,2,Produkt-Daten der Überführungszeitreihe
0440,00457,PIA,C,R,9,1,3,Produktidentifikation der Überführungszeitreihe
0450,,SG9,C,D,99,1,3,Energiemenge
0460,00458,QTY,M,M,1,1,3,Energiemenge
0470,00459,DTM,C,R,9,1,4,Beginn Messperiode
0470,00460,DTM,C,R,9,1,4,Ende Messperiode
0410,,SG8,C,D,99999,1,2,Datenstand des ÜNB
0420,00461,SEQ,M,M,1,1,2,Datenstand des ÜNB
0450,,SG9,C,D,99,1,3,Veranschlagte Jahresmenge gesamt
0460,00462,QTY,M,M,1,1,3,Veranschlagte Jahresmenge gesamt
0450,,SG9,C,R,99,1,3,Energiemenge DZÜ Anteil
0460,00463,QTY,M,M,1,1,3,Energiemenge DZÜ Anteil
0470,00464,DTM,C,R,9,1,4,Bilanzierungsbeginn
0470,00465,DTM,C,R,9,1,4,Bilanzierungsende
0450,,SG9,C,D,99,1,3,Zu bilanzierende Energiemenge
0460,00466,QTY,M,M,1,1,3,Zu bilanzierende Energiemenge
0470,00467,DTM,C,R,9,1,4,Bilanzierungsbeginn
0470,00468,DTM,C,R,9,1,4,Bilanzierungsende
0500,,SG10,C,D,99,1,3,Bilanzkreis
0510,00469,CCI,M,M,1,1,3,Bilanzkreis
0500,,SG10,C,D,99,1,3,Bilanzierungsgebiet
0510,00470,CCI,M,M,1,1,3,Bilanzierungsgebiet
0500,,SG10,C,D,99,1,3,Zeitreihentyp
0510,00471,CCI,M,M,1,1,3,Zeitreihentyp
0520,00472,CAV,C,R,99,1,4,Zeitreihentyp
0500,,SG10,C,D,99,1,3,Normiertes Profil
0510,00473,CCI,M,M,1,1,3,Normiertes Profil
0520,00474,CAV,C,R,99,1,4,Normiertes Profil
0500,,SG10,C,R,99,1,3,Aggregationsverantwortung in MaBiS
0510,00475,CCI,M,M,1,1,3,Aggregationsverantwortung in MaBiS
0520,00476,CAV,C,R,99,1,4,Betriebssituation der Lokation
0410,,SG8,C,D,99999,99999,2,Datenstand des NB
0420,00477,SEQ,M,M,1,1,2,Datenstand des NB
0450,,SG9,C,D,99,1,3,Veranschlagte Jahresmenge gesamt
0460,00478,QTY,M,M,1,1,3,Veranschlagte Jahresmenge gesamt
0450,,SG9,C,D,99,1,3,Zu bilanzierende Energiemenge
0460,00479,QTY,M,M,1,1,3,Zu bilanzierende Energiemenge
0470,00480,DTM,C,R,9,1,4,Bilanzierungsbeginn
0470,00481,DTM,C,R,9,1,4,Bilanzierungsende
0500,,SG10,C,D,99,1,3,Bilanzkreis
0510,00482,CCI,M,M,1,1,3,Bilanzkreis
0500,,SG10,C,D,99,1,3,Bilanzierungsgebiet
0510,00483,CCI,M,M,1,1,3,Bilanzierungsgebiet
0500,,SG10,C,D,99,1,3,Zeitreihentyp
0510,00484,CCI,M,M,1,1,3,Zeitreihentyp
0520,00485,CAV,C,R,99,1,4,Zeitreihentyp
0500,,SG10,C,D,99,1,3,Normiertes Profil
0510,00486,CCI,M,M,1,1,3,Normiertes Profil
0520,00487,CAV,C,R,99,1,4,Normiertes Profil
0500,,SG10,C,R,99,1,3,Aggregationsverantwortung in MaBiS
0510,00488,CCI,M,M,1,1,3,Aggregationsverantwortung in MaBiS
0520,00489,CAV,C,R,99,1,4,Betriebssituation der Lokation
0410,,SG8,C,D,99999,99,2,Abgerechnete Daten der Bilanzkreissummenzeitreihe 
0420,00490,SEQ,M,M,1,1,2,Abgerechnete Daten der Bilanzkreissummenzeitreihe 
0430,00491,RFF,C,D,9,1,3,Referenz auf die ID der Bilanzkreissummenzeitreihe
0430,00492,RFF,C,D,9,1,3,Versionsangabe der Summenzeitreihe
0450,,SG9,C,D,99,1,3,Veranschlagte Jahresmenge gesamt
0460,00493,QTY,M,M,1,1,3,Veranschlagte Jahresmenge gesamt
0450,,SG9,C,D,99,1,3,Tatsächlich bilanzierte Energiemenge
0460,00494,QTY,M,M,1,1,3,Tatsächlich bilanzierte Energiemenge
0470,00495,DTM,C,R,9,1,4,Bilanzierungsbeginn
0470,00496,DTM,C,R,9,1,4,Bilanzierungsende
0500,,SG10,C,D,99,1,3,Bilanzkreis
0510,00497,CCI,M,M,1,1,3,Bilanzkreis
0500,,SG10,C,D,99,1,3,Bilanzierungsgebiet
0510,00498,CCI,M,M,1,1,3,Bilanzierungsgebiet
0500,,SG10,C,D,99,1,3,Zeitreihentyp
0510,00499,CCI,M,M,1,1,3,Zeitreihentyp
0520,00500,CAV,C,R,99,1,4,Zeitreihentyp
0500,,SG10,C,D,99,1,3,Normiertes Profil
0510,00501,CCI,M,M,1,1,3,Normiertes Profil
0520,00502,CAV,C,R,99,1,4,Normiertes Profil
0410,,SG8,C,D,99999,99,2,"Abgerechnete Daten der
Bilanzierungsgebietssummenzeitreihe"
0420,00503,SEQ,M,M,1,1,2,"Abgerechnete Daten der
Bilanzierungsgebietssummenzeitreihe"
0430,00504,RFF,C,D,9,1,3,"Referenz auf die ID der
Bilanzierungsgebietssummenzeitreihe"
0430,00505,RFF,C,D,9,1,3,Versionsangabe der Summenzeitreihe
0450,,SG9,C,D,99,1,3,Veranschlagte Jahresmenge gesamt
0460,00506,QTY,M,M,1,1,3,Veranschlagte Jahresmenge gesamt
0450,,SG9,C,D,99,1,3,Tatsächlich bilanzierte Energiemenge
0460,00507,QTY,M,M,1,1,3,Tatsächlich bilanzierte Energiemenge
0470,00508,DTM,C,R,9,1,4,Bilanzierungsbeginn
0470,00509,DTM,C,R,9,1,4,Bilanzierungsende
0500,,SG10,C,D,99,1,3,Bilanzierungsgebiet
0510,00510,CCI,M,M,1,1,3,Bilanzierungsgebiet
0500,,SG10,C,D,99,1,3,Zeitreihentyp
0510,00511,CCI,M,M,1,1,3,Zeitreihentyp
0520,00512,CAV,C,R,99,1,4,Zeitreihentyp
0500,,SG10,C,D,99,1,3,Normiertes Profil
0510,00513,CCI,M,M,1,1,3,Normiertes Profil
0520,00514,CAV,C,R,99,1,4,Normiertes Profil
0410,,SG8,C,D,99999,1,2,Daten des Kunden des Lieferanten
0420,00515,SEQ,M,M,1,1,2,Daten des Kunden des Lieferanten
