zaehler,nr,bezeichnung,standard_status,bdew_status,standard_maximale_wiederholungen,bdew_maximale_wiederholungen,ebene,inhalt
0510,00250,CCI,M,M,1,1,3,OBIS Daten für Netzbetreiber relevant
0520,00251,CAV,C,R,99,2,4,Verwendungszweck der Werte
0500,,SG10,C,D,99,1,3,OBIS Daten für Lieferant relevant
0510,00252,CCI,M,M,1,1,3,OBIS Daten für Lieferant relevant
0520,00253,CAV,C,R,99,2,4,Verwendungszweck der Werte
0500,,SG10,C,D,99,1,3,OBIS Daten für Übertragungsnetzbetreiber relevant
0510,00254,CCI,M,M,1,1,3,OBIS Daten für Übertragungsnetzbetreiber relevant
0520,00255,CAV,C,R,99,2,4,Verwendungszweck der Werte
0410,,SG8,C,D,99999,99999,2,OBIS-Daten der Tranche der beteiligten Marktrolle
0420,00256,SEQ,M,M,1,1,2,OBIS-Daten der Tranche der beteiligten Marktrolle
0440,00257,PIA,C,R,9,1,3,OBIS-Kennzahl der Tranche
0410,,SG8,C,D,99999,99999,2,Daten der Technischen Ressource
0420,00258,SEQ,M,M,1,1,2,Daten der Technischen Ressource
0430,00259,RFF,C,D,9,1,3,Referenz auf die ID der Technischen Ressource
0430,00260,RFF,C,D,9,9,3,Referenz auf die ID der vorgelagerten Messlokation 
0430,00261,RFF,C,D,9,2,3,"Referenz auf die der Technischen Ressource
zugeordneten Marktlokation "
0430,00262,RFF,C,D,9,1,3,"Referenz auf die der Technischen Ressource
zugeordneten Steuerbaren Ressource"
0430,00263,RFF,C,D,9,1,3,"Referenz auf die der Technischen Ressource
zugeordneten Netzlokation"
0450,,SG9,C,D,99,1,3,Nennleistung (Aufnahme)
0460,00264,QTY,M,M,1,1,3,Nennleistung (Aufnahme)
0450,,SG9,C,D,99,1,3,Nennleistung (Abgabe)
0460,00265,QTY,M,M,1,1,3,Nennleistung (Abgabe)
0450,,SG9,C,D,99,1,3,Speicherkapazität
0460,00266,QTY,M,M,1,1,3,Speicherkapazität
0500,,SG10,C,R,99,1,3,Art und Nutzung der Technischen Ressource
0510,00267,CCI,M,M,1,1,3,Art und Nutzung der Technischen Ressource
0520,00268,CAV,C,D,99,5,4,Verbrauchsart
0520,00269,CAV,C,D,99,1,4,Wärme-/Kältenutzung
0520,00270,CAV,C,D,99,1,4,Art der E-Mobilität
0520,00271,CAV,C,D,99,1,4,Erzeugungsart
0520,00272,CAV,C,D,99,1,4,Speicherart
0520,00273,CAV,C,D,99,1,4,Kategorie der verbrauchenden Technischen Ressource
0520,00274,CAV,C,D,99,1,4,"Inbetriebsetzungsdatum der verbrauchenden
Technischen Ressource nach § 14a EnWG"
0520,00275,CAV,C,D,99,1,4,"Einordnung der verbrauchenden Technischen Ressource
nach § 14a EnWG mit Inbetriebsetzung vor 2024"
0500,,SG10,C,D,99,1,3,Information zu weiteren technischen Einrichtungen
0510,00276,CCI,M,M,1,1,3,Information zu weiteren technischen Einrichtungen
0520,00277,CAV,C,R,99,1,4,Information zu weiteren technischen Einrichtungen
0410,,SG8,C,D,99999,99999,2,Daten der Steuerbaren Ressource
0420,00278,SEQ,M,M,1,1,2,Daten der Steuerbaren Ressource
0430,00279,RFF,C,D,9,1,3,Referenz auf die ID der Steuerbaren Ressource
0500,,SG10,C,D,99,1,3,Steuerkanal
0510,00280,CCI,M,M,1,1,3,Steuerkanal
0520,00281,CAV,C,R,99,1,4,Leistungsbeschreibung des Steuerkanals
0500,,SG10,C,D,99,1,3,Zugeordnete Marktpartner
0510,00282,CCI,M,M,1,1,3,Zugeordnete Marktpartner
0520,00283,CAV,C,R,99,1,4,Messstellenbetreiber
0410,,SG8,C,D,99999,99999,2,Produkt-Daten der Steuerbaren Ressource
0420,00284,SEQ,M,M,1,1,2,Produkt-Daten der Steuerbaren Ressource
0430,00285,RFF,C,D,9,1,3,Referenz auf die ID der Steuerbaren Ressource
0440,00286,PIA,C,R,9,1,3,Produkt-Daten der Steuerbaren Ressource
0500,,SG10,C,R,99,1,3,Zugeordnete Definition
0510,00287,CCI,M,M,1,1,3,Zugeordnete Definition
0500,,SG10,C,D,99,1,3,Auftraggebender Marktpartner
0510,00288,CCI,M,M,1,1,3,Auftraggebender Marktpartner
0520,00289,CAV,C,D,99,1,4,Auftraggebender Marktpartner
0500,,SG10,C,D,99,2,3,Produkt-Daten für Marktrolle relevant
0510,00290,CCI,M,M,1,1,3,Produkt-Daten für Marktrolle relevant
0410,,SG8,C,D,99999,99999,2,Daten der Messlokation
0420,00291,SEQ,M,M,1,1,2,Daten der Messlokation
0430,00292,RFF,C,D,9,1,3,Referenz auf die ID der Messlokation
0430,00293,RFF,C,D,9,9,3,"Referenz auf die der Messlokation zugeordneten
Marktlokation "
0430,00294,RFF,C,D,9,1,3,Abrechnung des Messstellenbetriebs über NNE
0500,,SG10,C,D,99,1,3,Zugeordnete Marktpartner
0510,00295,CCI,M,M,1,1,3,Zugeordnete Marktpartner
0520,00296,CAV,C,D,99,1,4,Messstellenbetreiber
0520,00297,CAV,C,D,99,1,4,Grundzuständiger Messstellenbetreiber
0520,00298,CAV,C,D,99,1,4,Messstellenbetreiber Alt
0500,,SG10,C,D,99,1,3,Spannungsebene der Messlokation
0510,00299,CCI,M,M,1,1,3,Spannungsebene der Messlokation
0520,00300,CAV,C,R,99,1,4,Spannungsebene der Messlokation
0500,,SG10,C,D,99,1,3,Verwendungsumfang
0510,00301,CCI,M,M,1,1,3,Verwendungsumfang
0500,,SG10,C,D,99,1,3,Betriebszustand der Messlokation
0510,00302,CCI,M,M,1,1,3,Betriebszustand der Messlokation
0410,,SG8,C,D,99999,99999,2,Erforderliches Messprodukt der Messlokation
0420,00303,SEQ,M,M,1,1,2,Erforderliches Messprodukt der Messlokation
0430,00304,RFF,C,R,9,1,3,Referenz auf die ID einer Messlokation
0430,00305,RFF,C,D,9,9,3,Referenz auf die ID einer Marktlokation
0440,00306,PIA,C,R,9,1,3,Erforderliches Messprodukt der Messlokation
0500,,SG10,C,R,99,1,3,Weitere Beschreibung erforderliches Messprodukt
0510,00307,CCI,M,M,1,1,3,Weitere Beschreibung erforderliches Messprodukt
0520,00308,CAV,C,R,99,1,4,Notwendigkeit einer zweiten Messung
0520,00309,CAV,C,R,99,1,4,"Werteübermittlung an den NB aufgrund weiterem
Verwendungszweck"
0500,,SG10,C,D,99,1,3,Zugeordnete Zählzeitdefinition
0510,00310,CCI,M,M,1,1,3,Zugeordnete Zählzeitdefinition
0410,,SG8,C,D,99999,99999,2,Zähleinrichtungsdaten
0420,00311,SEQ,M,M,1,1,2,Zähleinrichtungsdaten
0430,00312,RFF,C,D,9,1,3,Referenz auf die ID einer Messlokation
0430,00313,RFF,C,D,9,1,3,Referenz auf das Smartmeter-Gateway
0500,,SG10,C,D,99,1,3,Zähleinrichtung
0510,00314,CCI,M,M,1,1,3,Zählertyp
0520,00315,CAV,C,D,99,1,4,Zählertyp
0520,00316,CAV,C,R,99,1,4,Identifikation / Nummer des Gerätes
0520,00317,CAV,C,D,99,1,4,Registeranzahl
0520,00318,CAV,C,D,99,1,4,Energierichtung
0520,00319,CAV,C,D,99,1,4,Fernschaltung der Zähleinrichtung
0500,,SG10,C,D,99,1,3,Befestigungsart
0510,00320,CCI,M,M,1,1,3,Befestigungsart Zähleinrichtung
0520,00321,CAV,C,R,99,1,4,Befestigungsart Zähleinrichtung
0500,,SG10,C,D,99,1,3,Messwerterfassung an der Zähleinrichtung
0510,00322,CCI,M,M,1,1,3,Messwerterfassung an der Zähleinrichtung
0520,00323,CAV,C,R,99,1,4,Messwerterfassung an der Zähleinrichtung
0410,,SG8,C,D,99999,99999,2,OBIS-Daten der Zähleinrichtung / Smartmeter-Gateway
0420,00324,SEQ,M,M,1,1,2,OBIS-Daten der Zähleinrichtung / Smartmeter-Gateway
0430,00325,RFF,C,R,9,1,3,Referenz auf die Gerätenummer
0430,00326,RFF,C,D,9,1,3,Referenz auf die ID einer Messlokation
0430,00327,RFF,C,D,9,9,3,Referenz auf die ID einer Marktlokation
0430,00328,RFF,C,D,9,1,3,Konfigurations-ID
0440,00329,PIA,C,R,9,1,3,"OBIS-Kennzahl der Zähleinrichtung / Smartmeter-
Gateway"
0500,,SG10,C,D,99,1,3,Wertegranularität
0510,00330,CCI,M,M,1,1,3,Wertegranularität
0520,00331,CAV,C,R,99,1,4,Wertegranularität
0500,,SG10,C,D,99,1,3,Zugeordnete Zählzeitdefinition
0510,00332,CCI,M,M,1,1,3,Zugeordnete Zählzeitdefinition
0500,,SG10,C,D,99,1,3,Zugeordnetes Zählzeitregister 
0510,00333,CCI,M,M,1,1,3,Zugeordnetes Zählzeitregister 
0500,,SG10,C,D,99,1,3,Vor- und Nachkommastellen des Zählwerks
0510,00334,CCI,M,M,1,1,3,Vor- und Nachkommastellen des Zählwerks
0520,00335,CAV,C,R,99,1,4,Vor- und Nachkommastellen des Zählwerks
0500,,SG10,C,D,99,1,3,Bezeichnung des Zählwerks auf dem Gerät
0510,00336,CCI,M,M,1,1,3,Bezeichnung des Zählwerks auf dem Gerät
0500,,SG10,C,D,99,1,3,Schwachlastfähigkeit
0510,00337,CCI,M,M,1,1,3,Schwachlastfähigkeit
0410,,SG8,C,D,99999,99999,2,Wandlerdaten
0420,00338,SEQ,M,M,1,1,2,Wandlerdaten
0430,00339,RFF,C,D,9,9,3,Referenz auf die Gerätenummer
0500,,SG10,C,D,99,1,3,Wandler
0510,00340,CCI,M,M,1,1,3,Wandler
0520,00341,CAV,C,D,99,3,4,Identifikation / Nummer des Gerätes
0520,00342,CAV,C,D,99,1,4,Wandlertyp und Faktor
0410,,SG8,C,D,99999,99999,2,Kommunikationseinrichtungsdaten
0420,00343,SEQ,M,M,1,1,2,Kommunikationseinrichtungsdaten
0430,00344,RFF,C,D,9,9,3,Referenz auf die Gerätenummer
0500,,SG10,C,D,99,1,3,Kommunikationseinrichtung
0510,00345,CCI,M,M,1,1,3,Kommunikationseinrichtung
0520,00346,CAV,C,R,99,1,4,Identifikation / Nummer des Gerätes
0520,00347,CAV,C,D,99,1,4,Kommunikationseinrichtungstyp
0410,,SG8,C,D,99999,99999,2,Daten der technischen Steuereinrichtung
0420,00348,SEQ,M,M,1,1,2,Daten der technischen Steuereinrichtung
0430,00349,RFF,C,D,9,9,3,Referenz auf die Gerätenummer
0500,,SG10,C,D,99,1,3,Technische Steuereinrichtung
0510,00350,CCI,M,M,1,1,3,Technische Steuereinrichtung
0520,00351,CAV,C,R,99,1,4,Identifikation / Nummer des Gerätes
0520,00352,CAV,C,D,99,1,4,Technische Steuereinrichtungstyp
0410,,SG8,C,D,99999,99999,2,Smartmeter-Gateway
0420,00353,SEQ,M,M,1,1,2,Smartmeter-Gateway
0500,,SG10,C,R,99,1,3,Smartmeter-Gateway
0510,00354,CCI,M,M,1,1,3,Smartmeter-Gateway
0520,00355,CAV,C,R,99,1,4,Identifikation / Nummer des Gerätes
0410,,SG8,C,D,99999,99999,2,Daten der Steuerbox
0420,00356,SEQ,M,M,1,1,2,Daten der Steuerbox
0430,00357,RFF,C,D,9,1,3,Referenz auf das Smartmeter-Gateway
0430,00358,RFF,C,D,9,9,3,Referenz auf die ID der Marktlokation
0500,,SG10,C,R,99,1,3,Steuerbox
0510,00359,CCI,M,M,1,1,3,Steuerbox
0520,00360,CAV,C,R,99,1,4,Identifikation / Nummer des Gerätes
0410,,SG8,C,D,99999,99999,2,Profildaten
0420,00361,SEQ,M,M,1,1,2,Profildaten
0430,00362,RFF,C,D,9,1,3,Versionsangabe des Profils
0430,00363,RFF,C,D,9,1,3,Referenz auf die ID der Marktlokation
0500,,SG10,C,D,99,1,3,Profiltyp
0510,00364,CCI,M,M,1,1,3,Profiltyp
0500,,SG10,C,D,99,1,3,Normiertes Profil
0510,00365,CCI,M,M,1,1,3,Normiertes Profil
0520,00366,CAV,C,R,99,1,4,Normiertes Profil
0500,,SG10,C,D,99,1,3,Normierungsfaktor
0510,00367,CCI,M,M,1,1,3,Normierungsfaktor
0500,,SG10,C,D,99,99,3,Bilanzierungsgebiet
0510,00368,CCI,M,M,1,1,3,Bilanzierungsgebiet
0410,,SG8,C,D,99999,1,2,Profildaten der beteiligten Marktrolle
0420,00369,SEQ,M,M,1,1,2,Profildaten der beteiligten Marktrolle
0500,,SG10,C,R,99,1,3,Normiertes Profil
0510,00370,CCI,M,M,1,1,3,Normiertes Profil
0520,00371,CAV,C,R,99,1,4,Normiertes Profil
0410,,SG8,C,D,99999,99999,2,Profilschardaten
0420,00372,SEQ,M,M,1,1,2,Profilschardaten
0430,00373,RFF,C,D,9,1,3,Versionsangabe des Profils
0430,00374,RFF,C,D,9,1,3,Referenz auf die ID der Marktlokation
0440,00375,PIA,C,D,9,1,3,Berechnung Tagesmitteltemperatur
0450,,SG9,C,D,99,1,3,Anteil A der äquivalenten Tagesmitteltemperatur
0460,00376,QTY,M,M,1,1,3,Anteil A
0450,,SG9,C,D,99,1,3,Anteil B der äquivalenten Tagesmitteltemperatur
0460,00377,QTY,M,M,1,1,3,Anteil B
0450,,SG9,C,D,99,1,3,Anteil C der äquivalenten Tagesmitteltemperatur
0460,00378,QTY,M,M,1,1,3,Anteil C
0450,,SG9,C,D,99,1,3,Anteil D der äquivalenten Tagesmitteltemperatur
0460,00379,QTY,M,M,1,1,3,Anteil D
0450,,SG9,C,D,99,1,3,Begrenzungstemperatur
0460,00380,QTY,M,M,1,1,3,Begrenzungstemperatur
0500,,SG10,C,D,99,1,3,Profiltyp
0510,00381,CCI,M,M,1,1,3,Profiltyp
0500,,SG10,C,D,99,1,3,Profilschar
0510,00382,CCI,M,M,1,1,3,Profilschar
0520,00383,CAV,C,R,99,1,4,Profilschar
0500,,SG10,C,D,99,1,3,Normiertes Profil
0510,00384,CCI,M,M,1,1,3,Normiertes Profil
0520,00385,CAV,C,R,99,1,4,Normiertes Profil
0500,,SG10,C,D,99,1,3,Normierungsfaktor
0510,00386,CCI,M,M,1,1,3,Normierungsfaktor
0500,,SG10,C,D,99,1,3,Begrenzungskonstante
0510,00387,CCI,M,M,1,1,3,Begrenzungskonstante
0500,,SG10,C,D,99,1,3,Klimazone / Temperaturmessstelle
0510,00388,CCI,M,M,1,1,3,Klimazone / Temperaturmessstelle
0500,,SG10,C,D,99,99,3,Bilanzierungsgebiet
0510,00389,CCI,M,M,1,1,3,Bilanzierungsgebiet
0410,,SG8,C,D,99999,99999,2,Referenzprofildaten
0420,00390,SEQ,M,M,1,1,2,Referenzprofildaten
0430,00391,RFF,C,D,9,1,3,Versionsangabe des Profils
0430,00392,RFF,C,D,9,1,3,Referenz auf die ID der Marktlokation
0500,,SG10,C,D,99,1,3,Profiltyp
0510,00393,CCI,M,M,1,1,3,Profiltyp
0500,,SG10,C,D,99,1,3,Referenzprofil
0510,00394,CCI,M,M,1,1,3,Referenzprofil
0520,00395,CAV,C,R,99,1,4,Referenzprofil
0500,,SG10,C,D,99,1,3,Normierungsfaktor
0510,00396,CCI,M,M,1,1,3,Normierungsfaktor
0500,,SG10,C,D,99,99,3,Bilanzierungsgebiet
0510,00397,CCI,M,M,1,1,3,Bilanzierungsgebiet
0410,,SG8,C,D,99999,99999,2,Daten der Summenzeitreihe
0420,00398,SEQ,M,M,1,1,2,Daten der Summenzeitreihe
0430,00399,RFF,C,D,9,1,3,Referenz auf die ID der Summenzeitreihe
0430,00400,RFF,C,D,9,1,3,Versionsangabe der Summenzeitreihe
0500,,SG10,C,D,99,1,3,Bezeichnung der Summenzeitreihe
0510,00401,CCI,M,M,1,1,3,Bezeichnung der Summenzeitreihe
0520,00402,CAV,C,R,99,1,4,Bezeichnung der Summenzeitreihe
0500,,SG10,C,D,99,1,3,Verantwortliche Marktrolle für Summenzeitreihe
0510,00403,CCI,M,M,1,1,3,Verantwortliche Marktrolle für Summenzeitreihe
0500,,SG10,C,D,99,1,3,Regelzone
0510,00404,CCI,M,M,1,1,3,Regelzone
0500,,SG10,C,D,99,2,3,Bilanzierungsgebiet
0510,00405,CCI,M,M,1,1,3,Bilanzierungsgebiet
0500,,SG10,C,D,99,1,3,Bilanzkreis
0510,00406,CCI,M,M,1,1,3,Bilanzkreis
0500,,SG10,C,D,99,1,3,Zeitreihentyp
0510,00407,CCI,M,M,1,1,3,Zeitreihentyp
0520,00408,CAV,C,R,99,1,4,Zeitreihentyp
0500,,SG10,C,D,99,1,3,Bezugszeitraum der Summenzeitreihe
0510,00409,CCI,M,M,1,1,3,Bezugszeitraum der Summenzeitreihe
0520,00410,CAV,C,R,99,1,4,Bezugszeitraum der Summenzeitreihe
0500,,SG10,C,D,99,1,3,Spannungsebene der Summenzeitreihe
0510,00411,CCI,M,M,1,1,3,Spannungsebene der Summenzeitreihe
0520,00412,CAV,C,R,99,1,4,Spannungsebene der Summenzeitreihe
0520,00413,CAV,C,D,99,1,4,Umspannung
0500,,SG10,C,D,99,1,3,Datenstatus zur Zeitreihe für Bilanzkreissummen
0510,00414,CCI,M,M,1,1,3,Datenstatus zur Zeitreihe für Bilanzkreissummen
0500,,SG10,C,D,99,1,3,Zuordnungs Regel des ZP der NGZ zur NZR
0510,00415,CCI,M,M,1,1,3,Zuordnungs Regel des ZP der NGZ zur NZR
0410,,SG8,C,D,99999,99999,2,Produkt-Daten der Summenzeitreihe
0420,00416,SEQ,M,M,1,1,2,Produkt-Daten der Summenzeitreihe
0440,00417,PIA,C,R,9,1,3,Produktidentifikation der Summenzeitreihe
0450,,SG9,C,D,99,1,3,Energiemenge
0460,00418,QTY,M,M,1,1,3,Energiemenge
0470,00419,DTM,C,R,9,1,4,Beginn Messperiode
0470,00420,DTM,C,R,9,1,4,Ende Messperiode
0450,,SG9,C,D,99,1,3,Korrekturfaktor
0460,00421,QTY,M,M,1,1,3,Korrekturfaktor
0410,,SG8,C,D,99999,99999,2,Daten der Überführungszeitreihe
0420,00422,SEQ,M,M,1,1,2,Daten der Überführungszeitreihe
0430,00423,RFF,C,D,9,1,3,Versionsangabe der Zeitreihe
0500,,SG10,C,R,99,1,3,Überführungszeitreihentyp
0510,00424,CCI,M,M,1,1,3,Überführungszeitreihentyp
0520,00425,CAV,C,R,99,1,4,Überführungszeitreihentyp
0500,,SG10,C,D,99,1,3,Regelzone
0510,00426,CCI,M,M,1,1,3,Regelzone
0500,,SG10,C,D,99,1,3,Bilanzkreis
0510,00427,CCI,M,M,1,1,3,Bilanzkreis
0500,,SG10,C,D,99,1,3,Bilanzkreis-an
0510,00428,CCI,M,M,1,1,3,Bilanzkreis-an
0500,,SG10,C,D,99,1,3,Bilanzkreis-von
0510,00429,CCI,M,M,1,1,3,Bilanzkreis-von
0500,,SG10,C,D,99,1,3,Bilanzierungsgebiet
0510,00430,CCI,M,M,1,1,3,Bilanzierungsgebiet
0500,,SG10,C,D,99,1,3,Datenstatus zur Überführungszeitreihe
0510,00431,CCI,M,M,1,1,3,Datenstatus zur Überführungszeitreihe
0410,,SG8,C,D,99999,99999,2,Produkt-Daten der Überführungszeitreihe
0420,00432,SEQ,M,M,1,1,2,Produkt-Daten der Überführungszeitreihe
0440,00433,PIA,C,R,9,1,3,Produktidentifikation der Überführungszeitreihe
0450,,SG9,C,D,99,1,3,Energiemenge
0460,00434,QTY,M,M,1,1,3,Energiemenge
0470,00435,DTM,C,R,9,1,4,Beginn Messperiode
0470,00436,DTM,C,R,9,1,4,Ende Messperiode
0410,,SG8,C,D,99999,1,2,Datenstand des ÜNB
0420,00437,SEQ,M,M,1,1,2,Datenstand des ÜNB
0450,,SG9,C,D,99,1,3,Veranschlagte Jahresmenge gesamt
0460,00438,QTY,M,M,1,1,3,Veranschlagte Jahresmenge gesamt
0450,,SG9,C,R,99,1,3,Energiemenge DZÜ Anteil
0460,00439,QTY,M,M,1,1,3,Energiemenge DZÜ Anteil
0470,00440,DTM,C,R,9,1,4,Bilanzierungsbeginn
0470,00441,DTM,C,R,9,1,4,Bilanzierungsende
0450,,SG9,C,D,99,1,3,Zu bilanzierende Energiemenge
0460,00442,QTY,M,M,1,1,3,Zu bilanzierende Energiemenge
0470,00443,DTM,C,R,9,1,4,Bilanzierungsbeginn
0470,00444,DTM,C,R,9,1,4,Bilanzierungsende
0500,,SG10,C,D,99,1,3,Bilanzkreis
0510,00445,CCI,M,M,1,1,3,Bilanzkreis
0500,,SG10,C,D,99,1,3,Bilanzierungsgebiet
0510,00446,CCI,M,M,1,1,3,Bilanzierungsgebiet
0500,,SG10,C,D,99,1,3,Zeitreihentyp
0510,00447,CCI,M,M,1,1,3,Zeitreihentyp
0520,00448,CAV,C,R,99,1,4,Zeitreihentyp
0500,,SG10,C,D,99,1,3,Normiertes Profil
0510,00449,CCI,M,M,1,1,3,Normiertes Profil
0520,00450,CAV,C,R,99,1,4,Normiertes Profil
0500,,SG10,C,R,99,1,3,Aggregationsverantwortung in MaBiS
0510,00451,CCI,M,M,1,1,3,Aggregationsverantwortung in MaBiS
0520,00452,CAV,C,R,99,1,4,Betriebssituation der Lokation
0410,,SG8,C,D,99999,99999,2,Datenstand des NB
0420,00453,SEQ,M,M,1,1,2,Datenstand des NB
0450,,SG9,C,D,99,1,3,Veranschlagte Jahresmenge gesamt
0460,00454,QTY,M,M,1,1,3,Veranschlagte Jahresmenge gesamt
0450,,SG9,C,D,99,1,3,Zu bilanzierende Energiemenge
0460,00455,QTY,M,M,1,1,3,Zu bilanzierende Energiemenge
0470,00456,DTM,C,R,9,1,4,Bilanzierungsbeginn
0470,00457,DTM,C,R,9,1,4,Bilanzierungsende
0500,,SG10,C,D,99,1,3,Bilanzkreis
0510,00458,CCI,M,M,1,1,3,Bilanzkreis
0500,,SG10,C,D,99,1,3,Bilanzierungsgebiet
0510,00459,CCI,M,M,1,1,3,Bilanzierungsgebiet
0500,,SG10,C,D,99,1,3,Zeitreihentyp
0510,00460,CCI,M,M,1,1,3,Zeitreihentyp
0520,00461,CAV,C,R,99,1,4,Zeitreihentyp
0500,,SG10,C,D,99,1,3,Normiertes Profil
0510,00462,CCI,M,M,1,1,3,Normiertes Profil
0520,00463,CAV,C,R,99,1,4,Normiertes Profil
0500,,SG10,C,R,99,1,3,Aggregationsverantwortung in MaBiS
0510,00464,CCI,M,M,1,1,3,Aggregationsverantwortung in MaBiS
0520,00465,CAV,C,R,99,1,4,Betriebssituation der Lokation
0410,,SG8,C,D,99999,99,2,Abgerechnete Daten der Bilanzkreissummenzeitreihe 
0420,00466,SEQ,M,M,1,1,2,Abgerechnete Daten der Bilanzkreissummenzeitreihe 
0430,00467,RFF,C,D,9,1,3,Referenz auf die ID der Bilanzkreissummenzeitreihe
0430,00468,RFF,C,D,9,1,3,Versionsangabe der Summenzeitreihe
0450,,SG9,C,D,99,1,3,Veranschlagte Jahresmenge gesamt
0460,00469,QTY,M,M,1,1,3,Veranschlagte Jahresmenge gesamt
0450,,SG9,C,D,99,1,3,Tatsächlich bilanzierte Energiemenge
0460,00470,QTY,M,M,1,1,3,Tatsächlich bilanzierte Energiemenge
0470,00471,DTM,C,R,9,1,4,Bilanzierungsbeginn
0470,00472,DTM,C,R,9,1,4,Bilanzierungsende
0500,,SG10,C,D,99,1,3,Bilanzkreis
0510,00473,CCI,M,M,1,1,3,Bilanzkreis
0500,,SG10,C,D,99,1,3,Bilanzierungsgebiet
0510,00474,CCI,M,M,1,1,3,Bilanzierungsgebiet
0500,,SG10,C,D,99,1,3,Zeitreihentyp
0510,00475,CCI,M,M,1,1,3,Zeitreihentyp
0520,00476,CAV,C,R,99,1,4,Zeitreihentyp
0500,,SG10,C,D,99,1,3,Normiertes Profil
0510,00477,CCI,M,M,1,1,3,Normiertes Profil
0520,00478,CAV,C,R,99,1,4,Normiertes Profil
0410,,SG8,C,D,99999,99,2,"Abgerechnete Daten der
Bilanzierungsgebietssummenzeitreihe"
0420,00479,SEQ,M,M,1,1,2,"Abgerechnete Daten der
Bilanzierungsgebietssummenzeitreihe"
0430,00480,RFF,C,D,9,1,3,"Referenz auf die ID der
Bilanzierungsgebietssummenzeitreihe"
0430,00481,RFF,C,D,9,1,3,Versionsangabe der Summenzeitreihe
0450,,SG9,C,D,99,1,3,Veranschlagte Jahresmenge gesamt
0460,00482,QTY,M,M,1,1,3,Veranschlagte Jahresmenge gesamt
0450,,SG9,C,D,99,1,3,Tatsächlich bilanzierte Energiemenge
0460,00483,QTY,M,M,1,1,3,Tatsächlich bilanzierte Energiemenge
0470,00484,DTM,C,R,9,1,4,Bilanzierungsbeginn
0470,00485,DTM,C,R,9,1,4,Bilanzierungsende
0500,,SG10,C,D,99,1,3,Bilanzierungsgebiet
0510,00486,CCI,M,M,1,1,3,Bilanzierungsgebiet
0500,,SG10,C,D,99,1,3,Zeitreihentyp
0510,00487,CCI,M,M,1,1,3,Zeitreihentyp
0520,00488,CAV,C,R,99,1,4,Zeitreihentyp
0500,,SG10,C,D,99,1,3,Normiertes Profil
0510,00489,CCI,M,M,1,1,3,Normiertes Profil
0520,00490,CAV,C,R,99,1,4,Normiertes Profil
0410,,SG8,C,D,99999,99999,2,Daten des Kunden des Lieferanten
0420,00491,SEQ,M,M,1,1,2,Daten des Kunden des Lieferanten
0500,,SG10,C,R,99,1,3,Grundlage zur Verringerung der Umlagen nach EnFG
0510,00492,CCI,M,M,1,1,3,Grundlage zur Verringerung der Umlagen nach EnFG
0520,00493,CAV,C,D,99,5,4,Grund der Privilegierung nach EnFG
0570,,SG12,C,D,99,99,2,Kunde des Lieferanten
0580,00494,NAD,M,M,1,1,2,Kunde des Lieferanten
0590,00495,RFF,C,D,9,1,3,Referenz auf Zeitraum.ID
0590,00496,RFF,C,D,9,1,3,Kundennummer beim Lieferanten
0590,00497,RFF,C,D,9,1,3,Referenz auf die ID der Marktlokation
0570,,SG12,C,D,99,99,2,Korrespondenzanschrift des Kunden des Lieferanten
0580,00498,NAD,M,M,1,1,2,Korrespondenzanschrift des Kunden des Lieferanten
0590,00499,RFF,C,D,9,1,3,Referenz auf Zeitraum.ID
0590,00500,RFF,C,D,9,1,3,Referenz auf die ID der Marktlokation
0570,,SG12,C,D,99,99,2,Kunde des Messstellenbetreibers
0580,00501,NAD,M,M,1,1,2,Kunde des Messstellenbetreibers
0590,00502,RFF,C,D,9,1,3,Referenz auf Zeitraum.ID
0590,00503,RFF,C,D,9,1,3,Referenz auf die ID der Messlokation
0570,,SG12,C,D,99,99,2,"Korrespondenzanschrift des Kunden des
Messstellenbetreibers"
0580,00504,NAD,M,M,1,1,2,"Korrespondenzanschrift des Kunden des
Messstellenbetreibers"
0590,00505,RFF,C,D,9,1,3,Referenz auf Zeitraum.ID
0570,,SG12,C,D,99,99,2,Kunde des Netzbetreibers
0580,00506,NAD,M,M,1,1,2,Kunde des Netzbetreibers
0590,00507,RFF,C,D,9,1,3,Referenz auf Zeitraum.ID
0590,00508,RFF,C,D,9,1,3,Referenz auf die ID der Marktlokation
0570,,SG12,C,D,99,99,2,Korrespondenzanschrift des Kunden des Netzbetreibers
0580,00509,NAD,M,M,1,1,2,Korrespondenzanschrift des Kunden des Netzbetreibers
0590,00510,RFF,C,D,9,1,3,Referenz auf Zeitraum.ID
0590,00511,RFF,C,D,9,1,3,Referenz auf die ID der Marktlokation
0570,,SG12,C,D,99,99,2,Anschlussnehmer
0580,00512,NAD,M,M,1,1,2,Anschlussnehmer
0590,00513,RFF,C,D,9,1,3,Referenz auf Zeitraum.ID
0570,,SG12,C,D,99,99,2,Hausverwalter
0580,00514,NAD,M,M,1,1,2,Hausverwalter
0590,00515,RFF,C,D,9,1,3,Referenz auf Zeitraum.ID
0570,,SG12,C,D,99,99,2,Beteiligter Marktpartner MP-ID
0580,00516,NAD,M,M,1,1,2,Beteiligter Marktpartner MP-ID
0590,00517,RFF,C,D,9,9,3,Referenz auf die ID einer Marktlokation / Tranche
0570,,SG12,C,D,99,99,2,Marktlokationsanschrift
